technique,technique_label,threshold,TP,FP,FN,IGNORED,GT,detections,precision,recall,sensitivity,F1,F2,fp_per_image
nms,NMS,0.4059803841781948,217,250,33,23,250,490,0.46466809421841543,0.868,0.868,0.605299860529986,0.7396046353101567,1.037344398340249
nms,NMS,0.4016596826097795,217,253,33,23,250,493,0.46170212765957447,0.868,0.868,0.6027777777777777,0.7380952380952381,1.049792531120332
nms,NMS,0.39934180632250804,217,257,33,23,250,497,0.4578059071729958,0.868,0.868,0.5994475138121547,0.7360922659430121,1.066390041493776
nms,NMS,0.39452816572891913,218,260,32,23,250,501,0.4560669456066946,0.872,0.872,0.598901098901099,0.7374830852503383,1.0788381742738589
nms,NMS,0.3889080803539891,218,264,32,23,250,505,0.45228215767634855,0.872,0.872,0.5956284153005464,0.7354925775978407,1.095435684647303
nms,NMS,0.38137378253690424,219,267,31,23,250,509,0.4506172839506173,0.876,0.876,0.5951086956521738,0.7368775235531628,1.107883817427386
nms,NMS,0.3783455059019988,220,270,30,23,250,513,0.4489795918367347,0.88,0.88,0.5945945945945946,0.7382550335570469,1.120331950207469
nms,NMS,0.3755704726898424,220,274,30,23,250,517,0.44534412955465585,0.88,0.88,0.5913978494623656,0.7362784471218206,1.1369294605809128
nms,NMS,0.3707294331496777,220,278,30,23,250,521,0.44176706827309237,0.88,0.88,0.5882352941176471,0.7343124165554071,1.1535269709543567
nms,NMS,0.36533220913351705,220,282,30,23,250,525,0.43824701195219123,0.88,0.88,0.5851063829787234,0.7323568575233022,1.170124481327801
nms,NMS,0.36174746200041386,220,286,30,23,250,529,0.43478260869565216,0.88,0.88,0.582010582010582,0.7304116865869853,1.1867219917012448
nms,NMS,0.3597188633757866,221,288,29,24,250,533,0.43418467583497056,0.884,0.884,0.5823451910408431,0.7322730284956924,1.1950207468879668
nms,NMS,0.35748721591187477,221,293,29,24,250,538,0.42996108949416345,0.884,0.884,0.5785340314136126,0.7298546895640688,1.2157676348547717
nms,NMS,0.35144758046628827,222,296,28,24,250,542,0.42857142857142855,0.888,0.888,0.578125,0.7312252964426877,1.2282157676348548
nms,NMS,0.3469021402017814,223,298,27,24,250,545,0.42802303262955854,0.892,0.892,0.5784695201037613,0.733070348454964,1.2365145228215768
nms,NMS,0.3416513394369948,224,300,26,25,250,549,0.42748091603053434,0.896,0.896,0.5788113695090439,0.7349081364829396,1.2448132780082988
nms,NMS,0.33658748249643616,224,304,26,25,250,553,0.42424242424242425,0.896,0.896,0.5758354755784062,0.7329842931937173,1.2614107883817427
nms,NMS,0.33270050973433635,225,306,25,25,250,556,0.423728813559322,0.9,0.9,0.5761843790012804,0.7348138471587198,1.2697095435684647
nms,NMS,0.3273734243623133,225,310,25,25,250,560,0.4205607476635514,0.9,0.9,0.5732484076433121,0.7328990228013029,1.2863070539419088
nms,NMS,0.3216947025010586,225,314,25,25,250,564,0.4174397031539889,0.9,0.9,0.5703422053231939,0.7309941520467836,1.3029045643153527
nms,NMS,0.3188054320311704,225,318,25,25,250,568,0.4143646408839779,0.9,0.9,0.5674653215636821,0.7290991574854181,1.3195020746887967
nms,NMS,0.31669180684357234,225,321,25,25,250,571,0.41208791208791207,0.9,0.9,0.5653266331658292,0.7276843467011643,1.3319502074688796
nms,NMS,0.3117793273729739,225,325,25,25,250,575,0.4090909090909091,0.9,0.9,0.5625000000000001,0.7258064516129031,1.3485477178423237
nms,NMS,0.3092120416383417,225,329,25,25,250,579,0.40613718411552346,0.9,0.9,0.5597014925373135,0.7239382239382239,1.3651452282157677
nms,NMS,0.30578526023189573,226,332,24,25,250,583,0.4050179211469534,0.904,0.904,0.5594059405940593,0.7252888318356868,1.3775933609958506
nms,NMS,0.300132893806924,227,335,23,25,250,587,0.40391459074733094,0.908,0.908,0.5591133004926109,0.7266325224071704,1.3900414937759336
nms,NMS,0.2932548562751952,227,338,23,25,250,590,0.40176991150442476,0.908,0.908,0.5570552147239264,0.7252396166134185,1.4024896265560165
nms,NMS,0.2874859180413754,228,341,22,25,250,594,0.4007029876977153,0.912,0.912,0.5567765567765568,0.7265774378585087,1.4149377593360997
nms,NMS,0.28404177227310695,228,344,22,25,250,597,0.3986013986013986,0.912,0.912,0.5547445255474452,0.7251908396946565,1.4273858921161826
nms,NMS,0.2740147661712045,228,348,22,25,250,601,0.3958333333333333,0.912,0.912,0.5520581113801453,0.7233502538071066,1.4439834024896265
nms,NMS,0.27078564574020264,228,352,22,25,250,605,0.3931034482758621,0.912,0.912,0.5493975903614458,0.7215189873417722,1.4605809128630705
nms,NMS,0.26970586680000536,228,355,22,25,250,608,0.3910806174957118,0.912,0.912,0.5474189675870348,0.7201516108654453,1.4730290456431536
nms,NMS,0.26536665740878984,228,359,22,25,250,612,0.38841567291311757,0.912,0.912,0.5448028673835126,0.718336483931947,1.4896265560165975
nms,NMS,0.25955132287927685,228,363,22,25,250,616,0.38578680203045684,0.912,0.912,0.5422116527942925,0.7165304839723444,1.5062240663900415
nms,NMS,0.2542592759513949,228,366,22,25,250,619,0.3838383838383838,0.912,0.912,0.5402843601895735,0.7151819322459222,1.5186721991701244
nms,NMS,0.248598864276968,228,370,22,26,250,624,0.38127090301003347,0.912,0.912,0.5377358490566038,0.7133917396745932,1.5352697095435686
nms,NMS,0.2456565403899917,228,374,22,26,250,628,0.3787375415282392,0.912,0.912,0.5352112676056338,0.7116104868913857,1.5518672199170125
nms,NMS,0.23620635664590128,228,376,22,27,250,631,0.37748344370860926,0.912,0.912,0.5339578454332552,0.7107231920199502,1.5601659751037344
nms,NMS,0.23437120273179524,228,379,22,27,250,634,0.3756177924217463,0.912,0.912,0.5320886814469078,0.7093963907902925,1.5726141078838174
nms,NMS,0.23231637733952162,228,383,22,27,250,638,0.37315875613747956,0.912,0.912,0.529616724738676,0.707635009310987,1.5892116182572613
nms,NMS,0.23050645359252686,229,386,21,27,250,642,0.3723577235772358,0.916,0.916,0.5294797687861271,0.7089783281733746,1.6016597510373445
nms,NMS,0.22566932125583733,229,390,21,27,250,646,0.36995153473344106,0.916,0.916,0.5270425776754891,0.7072266831377394,1.6182572614107884
nms,NMS,0.22416688464848963,229,392,21,28,250,649,0.3687600644122383,0.916,0.916,0.5258323765786452,0.7063541024059222,1.6265560165975104
nms,NMS,0.22168658336001698,229,396,21,28,250,653,0.3664,0.916,0.916,0.5234285714285715,0.7046153846153845,1.6431535269709543
nms,NMS,0.2202334094555007,230,398,20,29,250,657,0.3662420382165605,0.92,0.92,0.5239179954441914,0.7063882063882063,1.6514522821576763
nms,NMS,0.21879920826375734,230,401,20,29,250,660,0.36450079239302696,0.92,0.92,0.522133938706016,0.7050889025137953,1.6639004149377594
nms,NMS,0.21662899562063206,230,404,20,30,250,664,0.3627760252365931,0.92,0.92,0.5203619909502263,0.7037943696450428,1.6763485477178424
nms,NMS,0.21369792614155333,231,407,19,30,250,668,0.3620689655172414,0.924,0.924,0.5202702702702703,0.7051282051282051,1.6887966804979253
nms,NMS,0.2116634034151309,231,410,19,31,250,672,0.36037441497659906,0.924,0.924,0.5185185185185186,0.7038391224862889,1.7012448132780082
nms,NMS,0.20952916413503922,231,414,19,31,250,676,0.3581395348837209,0.924,0.924,0.5162011173184358,0.702127659574468,1.7178423236514522
nms,NMS,0.20825185397966722,231,417,19,32,250,680,0.35648148148148145,0.924,0.924,0.5144766146993318,0.7008495145631067,1.7302904564315353
nms,NMS,0.20567239815759,231,421,19,32,250,684,0.35429447852760737,0.924,0.924,0.5121951219512195,0.6991525423728814,1.7468879668049793
nms,NMS,0.20263297605346775,231,424,19,32,250,687,0.3526717557251908,0.924,0.924,0.5104972375690608,0.6978851963746224,1.7593360995850622
nms,NMS,0.1993971843245154,231,428,19,32,250,691,0.3505311077389985,0.924,0.924,0.5082508250825083,0.6962025316455696,1.7759336099585061
nms,NMS,0.19757482812070196,231,432,19,32,250,695,0.34841628959276016,0.924,0.924,0.5060240963855422,0.6945279615153338,1.7925311203319503
nms,NMS,0.19405760207579165,232,435,18,32,250,699,0.34782608695652173,0.928,0.928,0.5059978189749181,0.6958608278344331,1.8049792531120332
nms,NMS,0.193173362361004,232,439,18,32,250,703,0.34575260804769004,0.928,0.928,0.5038002171552661,0.6941950927588272,1.8215767634854771
nms,NMS,0.1907631101571337,232,443,18,32,250,707,0.3437037037037037,0.928,0.928,0.5016216216216216,0.6925373134328358,1.838174273858921
nms,NMS,0.1866989734722293,232,448,18,32,250,712,0.3411764705882353,0.928,0.928,0.4989247311827957,0.6904761904761906,1.8589211618257262
nms,NMS,0.18586054623693596,232,452,18,32,250,716,0.3391812865497076,0.928,0.928,0.49678800856531047,0.6888361045130641,1.8755186721991701
nms,NMS,0.18433796587951673,232,456,18,32,250,720,0.3372093023255814,0.928,0.928,0.49466950959488276,0.6872037914691943,1.892116182572614
nms,NMS,0.18140468803246526,232,460,18,32,250,724,0.3352601156069364,0.928,0.928,0.49256900212314225,0.6855791962174941,1.9087136929460582
nms,NMS,0.1757657170429795,232,464,18,32,250,728,0.3333333333333333,0.928,0.928,0.4904862579281184,0.6839622641509434,1.9253112033195021
nms,NMS,0.17318120655670835,232,467,18,33,250,732,0.3319027181688126,0.928,0.928,0.4889357218124341,0.6827545615067686,1.937759336099585
nms,NMS,0.17160089511032176,232,471,18,33,250,736,0.33001422475106684,0.928,0.928,0.4868835257082896,0.6811509101585438,1.954356846473029
nms,NMS,0.17069001767422404,232,475,18,33,250,740,0.32814710042432815,0.928,0.928,0.4848484848484848,0.6795547744581137,1.9709543568464731
nms,NMS,0.1684207750844966,232,479,18,33,250,744,0.3263009845288326,0.928,0.928,0.48283038501560865,0.6779661016949152,1.987551867219917
nms,NMS,0.16629365573914046,232,482,18,33,250,747,0.32492997198879553,0.928,0.928,0.48132780082987553,0.676779463243874,2.0
nms,NMS,0.16384170371222018,233,485,17,33,250,751,0.3245125348189415,0.932,0.932,0.48140495867768596,0.6781140861466822,2.012448132780083
nms,NMS,0.1622462998488556,233,489,17,33,250,755,0.32271468144044324,0.932,0.932,0.4794238683127572,0.6765389082462253,2.029045643153527
nms,NMS,0.16086711688751665,233,493,17,33,250,759,0.3209366391184573,0.932,0.932,0.4774590163934427,0.6749710312862109,2.045643153526971
nms,NMS,0.15945985513738972,233,497,17,33,250,763,0.31917808219178084,0.932,0.932,0.47551020408163275,0.6734104046242775,2.0622406639004147
nms,NMS,0.15827461906566048,233,501,17,33,250,767,0.31743869209809267,0.932,0.932,0.47357723577235783,0.6718569780853518,2.078838174273859
